amenity,addr:county,addr:district,operator:type,fees,photo,source,operational_status,drinking_water,water:system,pump,name,latitude,longitude,install_year
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fe4618a64-3b00-42c4-876b-aa9337c7b79d%2F1652873565747.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8120583,32.3379624,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fc03c36de-7ef4-490f-99b7-a13af26e2119%2F1653042254786.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,Kiosk,tap,2.8192926,32.3370002,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fe2aea344-2d43-4a57-a064-1b0ea08fa981%2F1653126712725.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8894667,32.3248167,6/20/2014
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F52f8a780-7890-4415-9320-514218ec3621%2F1652880546826.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8377745,32.3186794,8/8/2015
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fe50bcc4c-42ac-45b8-88ca-9bf23637ebf3%2F1653311714679.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8693377,32.2640163,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F6d2ddb2c-db6e-4114-a94d-efcf33976675%2F1652962431872.jpg,youthmappers_gulu,functional_in_use,yes,combined,no,rainwater_harvest_tank,2.8008252,32.3493709,6/5/2019
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fa8094e1e-4262-4f5d-a6fa-6729c19dec59%2F1653037203346.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,Kiosk,tap,2.8228065,32.3397631,
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F1a161361-a5b3-4a35-afe8-59691ae0393b%2F1652875877641.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.789959,32.3472377,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fb0b5a69a-b2f7-45db-93d0-b54beae3a2a4%2F1652877148006.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.7939398,32.3805535,
water_point,aswa,gulu,community,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F66f859e5-74b6-4d3a-a1b8-8088fd3a6140%2F1652956647892.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8523679,32.3540278,4/14/2015
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fd6f8328a-4b00-475d-9341-fadb3bebcb89%2F1653135201880.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.862615,32.3836981,1/6/2015
water_point,aswa,gulu,community,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F2969eef4-5d18-412c-9b8c-b5c802a9b8df%2F1653311387996.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.7697129,32.241369,7/22/2010
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F39ed7107-4808-43ce-80ec-32a108af7124%2F1652869871421.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.79192,32.3469933,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F0ad6b551-ccae-4e85-a4b3-c7c928a4438b%2F1652880943730.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8523217,32.333805,2/14/2012
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F29916cef-ced1-4279-880c-36e52abb7d1d%2F1652961290433.jpg,youthmappers_gulu,functional_in_use,yes,combined,no,water_truck_tank,2.80231,32.3483271,5/19/2022
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fe22838d1-74fe-4075-93ef-7e855cf7438b%2F1653039445611.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8578048,32.3195833,
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fe33c3a1e-f2aa-4808-b1b7-6ad34f20f24a%2F1652866988036.jpg,youthmappers_gulu,Deccommissioned,yes,groundwater,yes,tap,2.7911124,32.3456073,
water_point,aswa,gulu,community,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F4981b430-3fb4-448f-94ed-2e9cf424737a%2F1653307345255.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8861883,32.2536664,3/11/2011
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fa3e69325-4ebd-4d0f-8cea-526c3bb53469%2F1652873260715.jpg,youthmappers_gulu,Deccommissioned,yes,groundwater,yes,tap,2.813589,32.3382091,5/18/2014
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fd369fc3d-f45f-4a08-8c91-dc8c52e22744%2F1653304751888.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.9369533,32.2468667,3/3/2012
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F30453bdc-fd81-4646-b9f8-df67e3918a7d%2F1652876065804.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7898453,32.3465695,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F12b85954-8fea-48a6-9f3d-7b6d6121e86d%2F1653312206287.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8704407,32.2632593,12/1/2021
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Faca6bcdc-f9c1-4def-a4df-d56a8113576e%2F1652947951680.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.8054571,32.3268829,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Facd00d18-8752-425c-8009-7d7146a2d612%2F1652963747922.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,water_truck_tank,2.7992512,32.3514405,8/6/2020
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F97365214-c9a1-47c0-8948-33346abddb86%2F1653135263663.jpg,youthmappers_gulu,non_functional,yes,groundwater,yes,deep_borehole,2.9158235,32.2986966,8/14/1996
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F5a618470-4899-43fd-be19-84c52eb8a7fd%2F1652867278025.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,water_truck_tank,2.8110206,32.3240504,5/18/2000
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Ff530e73e-00cc-4016-a5b4-6f0a9fca84f6%2F1653399634867.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.9024263,32.2042565,2/10/2021
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F5b09b0a4-1fb1-4f99-b23a-95dc96dc5024%2F1653128240504.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,yes,rainwater_harvest_tank,2.864949,32.3466565,11/10/2021
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F04ca17c4-d007-45eb-a225-cbe00a9d217a%2F1652867508046.jpg,youthmappers_gulu,functional_not_in_use,yes,groundwater,yes,tap,2.7914872,32.3454623,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F967954db-b4cf-49ee-8f1c-dee98db2d69a%2F1653407793148.jpg,youthmappers_gulu,functional_not_in_use,yes,groundwater,yes,deep_borehole,2.8740068,32.215205,2/1/2008
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fb822c425-3124-422e-9910-7d4b11ff2818%2F1652956791330.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.7927168,32.3476156,6/6/2018
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F800615b2-a20a-4b0c-9d94-d29d91c03af9%2F1653033734619.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8459897,32.3192446,5/20/2021
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F62088a72-94e6-410f-8f23-c462659195aa%2F1652878972099.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.814593,32.3303128,9/13/2014
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F865ab7ff-62c8-40d0-ad81-21dd7bd38801%2F1653307177006.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.7738274,32.2429725,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F2b78ec36-9b6a-48de-a493-0e37c412481c%2F1652952458068.jpg,youthmappers_gulu,non_functional,yes,groundwater,yes,deep_borehole,2.8221431,32.3391615,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fa488db21-7d25-49dd-9a2a-edbec98af610%2F1652960997484.jpg,youthmappers_gulu,functional_in_use,yes,combined,yes,tap,2.8022883,32.3483383,6/14/2019
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F3f4d54ec-7f1d-42c7-8292-7e3d7573729c%2F1653139439992.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.7881724,32.406517,
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fe7e0a4bc-37cc-40fc-b124-d37eca587560%2F1652875927591.jpg,youthmappers_gulu,non_functional,yes,surfacewater,yes,tap,2.8075865,32.3426397,1/1/2019
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F57bae1d4-6f10-4a1d-a6e8-6dd865bee7f9%2F1653308980849.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.9210134,32.2491959,9/9/2011
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Ffcac78e3-0a81-4ff0-afa5-29866bf2920e%2F1652878530682.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.8325148,32.3151547,5/18/2004
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F3280dd02-6501-4d1f-a834-14a3e73160d4%2F1653037696240.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,Kiosk,tap,2.8225916,32.3398905,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F65e43418-215a-4bfb-99a5-bc429d4bb90b%2F1652964043121.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,yes,tap,2.7984342,32.3510491,9/5/2018
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fe90d3129-f888-45b4-9447-fc8d71c9684a%2F1653136693399.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.8146066,32.4170656,
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F358d7834-ce31-4380-94b3-e21911a68140%2F1653311626707.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8688423,32.2637322,12/5/2021
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F43627ab5-9ea7-4336-a745-43e814d49fa6%2F1652963940713.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.7914785,32.3414167,8/15/2018
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F841090e9-c7c5-43ab-bb57-c4fac381c3a6%2F1653039277258.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,water_truck_tank,2.8217668,32.3378082,
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Faa681b09-41be-4fd5-95f7-a7e4efa6bd70%2F1653139091004.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.9137407,32.2994455,
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F79556e72-e50d-4046-b4cb-9dad5d98bc88%2F1652864773872.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7904805,32.3465632,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fcaffcc60-d3e4-4ece-b050-f0209ac0469e%2F1653396146544.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.807302,32.2351539,4/4/2018
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fe73f1651-c8a6-46cd-9de9-018a2f45cabe%2F1652967047436.jpg,youthmappers_gulu,non_functional,yes,surfacewater,yes,tap,2.7991601,32.3474442,7/10/2015
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F1f1c9677-dd27-4a85-a490-e58785d87c7c%2F1652869790308.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7919632,32.3468819,
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F66a7608f-87f9-4ecd-9097-4e3dcc9e2998%2F1652940649898.jpg,youthmappers_gulu,functional_not_in_use,yes,groundwater,yes,tap,2.8154513,32.3370171,3/6/2018
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F4bb21910-c76d-4691-89d3-3b6487380a8e%2F1653045758421.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,water_truck_tank,2.8210704,32.3377398,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fa227b8fd-7073-4722-80a4-b77f8d1dfc9d%2F1652964807898.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.8463743,32.3911671,11/4/2004
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F934ad425-03b9-41b4-9a06-44541695e3f3%2F1653128045879.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8980483,32.3139729,9/4/2019
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Faf31dc2d-99dc-4dec-9ba6-ba8160faeb48%2F1652872403321.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,yes,tap,2.8216622,32.3157573,5/18/2022
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F51802fd6-bd6e-4ebd-bd57-9b3275c491ff%2F1652966924332.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.7991849,32.3474677,6/29/2013
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fe095e76f-d90f-43b0-8b2e-63e5fae96a7b%2F1653038003298.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,water_truck_tank,2.8227333,32.3395717,
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F0a63f54a-8aa6-4bc9-aa00-77938d64e31f%2F1652864437186.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.790694,32.3467886,
water_point,aswa,gulu,community,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F424e911b-747f-4f4a-813f-cf85d32539d8%2F1653313223423.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.7672117,32.247525,3/18/2009
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F0d1c7f3d-ffde-4677-9e91-59cc78d457fb%2F1653400790253.jpg,youthmappers_gulu,non_functional,yes,groundwater,no,rainwater_harvest_tank,2.8430273,32.2157404,9/20/2017
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F36600c71-b280-439d-8c52-d72c41dfca52%2F1652959475725.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8456001,32.3560194,9/14/2018
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fcae1db3c-d8a6-4332-9983-1262e8ee0271%2F1653304290986.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.9265687,32.2677319,8/4/2016
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F0d52137c-b399-403a-a697-f27444afaad0%2F1652870867846.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7921175,32.347619,
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F079501a8-84fe-43c5-9557-1e750cb071b8%2F1653391720009.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8109878,32.2391042,5/24/2003
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F76c3acd0-e284-4ca0-89ba-8af685f57b25%2F1652882511511.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.8557426,32.3347571,5/18/1980
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F79d08cce-6923-470f-92d7-00f614f1bfa8%2F1652961804690.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.8018542,32.3487181,4/6/2014
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F0f4bf7ad-8715-4674-9632-80e5e473a69a%2F1653137914544.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.9333658,32.3061463,5/21/2001
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F7b1bec38-6058-49fa-a890-d9e8fc6a7487%2F1652867583685.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8171723,32.3418999,9/16/2019
water_point,aswa,gulu,community,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F254aabed-f952-4650-85ee-d2470d411946%2F1653314198821.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8824498,32.2743901,2/27/2020
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Ff84eb0c8-9bd4-4c52-a337-6574f1783000%2F1652874448123.jpg,youthmappers_gulu,non_functional,yes,groundwater,yes,tap,2.8066309,32.3409964,4/23/2021
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fb7a37c8a-87c7-43df-9d41-aed25d443091%2F1652962874948.jpg,youthmappers_gulu,functional_in_use,yes,combined,no,rainwater_harvest_tank,2.7999123,32.3493316,6/7/2018
water_point,aswa,gulu,community,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Ff0c281e3-827d-4966-b0a6-01e7efc3fbc0%2F1653302139510.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.7719611,32.2378116,4/22/2015
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Ffa5bf833-2e42-4ef8-8cd5-02be5b8322df%2F1652870943038.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8132678,32.3223726,
water_point,aswa,gulu,community,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F4ddd3998-8975-41d4-b256-6c2103281b83%2F1653309965174.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.811309,32.2603271,5/23/2022
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Ff2a0914e-a71f-4b81-9cef-e767d2a54a22%2F1652877219018.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.8213731,32.3300444,6/25/2014
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F9b80a045-cf5b-4178-8960-a7f8d7240b8d%2F1654411058799.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,Kiosk,tap,2.7798328,32.3000959,1/1/2022
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F313ed7e3-ea63-4682-a7c1-5f683be3af54%2F1652964030344.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,water_truck_tank,2.7986121,32.3508953,9/23/2020
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F7793f1b3-6842-49fc-8283-60909faaa5db%2F1653136597703.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.9204986,32.3002643,3/20/2019
